id	source
kb_historical_letters_grundtvigtilingema...4739	kb_historical_letters
miljoeportalen_1542	miljoeportalen
retspraksis_2470	retspraksis
kb_historical_letters_arnemagnussontilf...6252	kb_historical_letters
kb_historical_letters_udenrigsministergre...2855	kb_historical_letters
digistorting_1889_part2_vol-b_part2	ncc_parliament
eur-lex-sum-da_168	eur-lex-sum-da
opensub_5055289	opensubtitles
kb_historical_letters_tildrphilvald...13059	kb_historical_letters
maalfrid_a33fe4b6047a99bf71b7fbfe1caabe9a7421d09a_33	ncc_maalfrid
opensub_5908317	opensubtitles
ep_08-04-21-020	ep
opensub_6826873	opensubtitles
maalfrid_f2e0f003393eb620542ba1ba0edcfe95b03a8490_19	ncc_maalfrid
tidsskrift-dk_03044	tidsskrift-dk
opensub_6034698	opensubtitles
danske-taler_3736	danske-taler
grundtvig_1828_470_1_txt	grundtvig
kb_historical_letters_udogstkøbenh...1412	kb_historical_letters
miljoeportalen_45	miljoeportalen
tidsskrift-dk_02533	tidsskrift-dk
retspraksis_3231	retspraksis
kb_historical_letters_ingemanntilgrundtv...4828	kb_historical_letters
wikibooks_6542	wikibooks
kb_historical_letters_framartensentilla...12218	kb_historical_letters
ep_00-03-02	ep
kb_historical_letters_grundtvigtilingema...4767	kb_historical_letters
danske-taler_3645	danske-taler
maalfrid_83f1d2f3ffeb1dc282efdd427dd5f36dae65f168_25	ncc_maalfrid
eur-lex-sum-da_732	eur-lex-sum-da
opensub_5200007	opensubtitles
eur-lex-sum-da_210	eur-lex-sum-da
digibok_2006120101074_part1	ncc_books
opensub_5175046	opensubtitles
tidsskrift-dk_01715	tidsskrift-dk
kb_historical_letters_neapeldjuli...12571	kb_historical_letters
kb_historical_letters_afbrevetilcarlgr...8170	kb_historical_letters
maalfrid_1564dc0681db06c2ed6f8e0e84faf11196ba58c7_230	ncc_maalfrid
ft_20131M31	ft
opensub_5911202	opensubtitles
ep_07-07-11-023	ep
maalfrid_93783aa209e7abf0bc63e5527582076515e64265_69	ncc_maalfrid
maalfrid_54bb420420a7b6b0eecccf461f58d37ccfa14ed9_20	ncc_maalfrid
miljoeportalen_791	miljoeportalen
digistorting_1888_part2_vol-b_part0	ncc_parliament
miljoeportalen_401	miljoeportalen
retspraksis_1439	retspraksis
kb_historical_letters_direktørpvedelti...3875	kb_historical_letters
maalfrid_882b015ce8817255e04b39e9c10fd51431bb5c61_51	ncc_maalfrid
kb_historical_letters_arnemagnussontilt...5668	kb_historical_letters
tidsskrift-dk_00348	tidsskrift-dk
adl_bagger01val	adl
opensub_5608940	opensubtitles
danske-taler_1253	danske-taler
maalfrid_6e3e79ebc259341b5d683b031428b3bd0cae60ff_3	ncc_maalfrid
digibok_2006082900011	ncc_books
maalfrid_e6d9ee317eb6cb357af90a1fdbc1e814d0b2d319_16	ncc_maalfrid
kb_historical_letters_frasvendgrundtvig...7689	kb_historical_letters
kb_historical_letters_fbarfodbjörkudden...8989	kb_historical_letters
kb_historical_letters_spiellerupdefeb...6699	kb_historical_letters
maalfrid_637382936029e5eef51055a465fb35373f56bcca_2	ncc_maalfrid
opensub_5834156	opensubtitles
retspraksis_3014	retspraksis
opensub_5025074	opensubtitles
retspraksis_478	retspraksis
kb_historical_letters_sammetilsammepa...5237	kb_historical_letters
danske-taler_1968	danske-taler
grundtvig_1825_417_txt	grundtvig
gutenberg_44275	gutenberg
grundtvig_1813_168a_txt	grundtvig
retspraksis_2878	retspraksis
digibok_2010070505036	ncc_books
maalfrid_07054abbf2ce2177be612e4fb9fcf863c38a3e54_10	ncc_maalfrid
retspraksis_538	retspraksis
ep_09-02-05-004	ep
kb_historical_letters_direktørpvedelti...2604	kb_historical_letters
maalfrid_35bd0876f02eb004ae38f4d1f3594a77fa4a9986_413	ncc_maalfrid
retspraksis_1108	retspraksis
opensub_6567501	opensubtitles
tidsskrift-dk_00062	tidsskrift-dk
kb_historical_letters_ingemanntilchost...4258	kb_historical_letters
ep_08-09-01-020	ep
kb_historical_letters_grevbismarcktilka...3364	kb_historical_letters
maalfrid_6eeaad43fcc040b2da64a4addd305e12df9bb12b_33	ncc_maalfrid
kb_historical_letters_ddecember...4988	kb_historical_letters
digibok_2006120801038	ncc_books
kb_historical_letters_frakongentilchris...9327	kb_historical_letters
retspraksis_3766	retspraksis
miljoeportalen_1555	miljoeportalen
danske-taler_1892	danske-taler
retspraksis_2265	retspraksis
retspraksis_2334	retspraksis
kb_historical_letters_tilredaktørvtops...12858	kb_historical_letters
kb_historical_letters_rejsersantaféeks...4217	kb_historical_letters
kb_historical_letters_septkjær...2334	kb_historical_letters
danske-taler_2069	danske-taler
miljoeportalen_1995	miljoeportalen
opensub_6449761	opensubtitles
tidsskrift-dk_01537	tidsskrift-dk
opensub_5627373	opensubtitles
maalfrid_0da1e43288f39b7c90e4342977b96c63b9b1f1f4_62	ncc_maalfrid
eur-lex-sum-da_235	eur-lex-sum-da
tidsskrift-dk_03842	tidsskrift-dk
maalfrid_5631c1ecf2610cbaa15ec07c3fb7444ba40b2f8e_75	ncc_maalfrid
maalfrid_030d72143aed10029dc06ccd73ba0d8106ded491_6	ncc_maalfrid
miljoeportalen_697	miljoeportalen
eur-lex-sum-da_875	eur-lex-sum-da
retspraksis_751	retspraksis
eur-lex-sum-da_125	eur-lex-sum-da
maalfrid_6b978930ef98dfcd86c0f904808126f236febbc5_2	ncc_maalfrid
danske-taler_5062	danske-taler
kb_historical_letters_chostruptillmy...4397	kb_historical_letters
opensub_6758963	opensubtitles
retspraksis_4127	retspraksis
retspraksis_3959	retspraksis
eur-lex-sum-da_184	eur-lex-sum-da
kb_historical_letters_udenrigsministergre...3106	kb_historical_letters
retspraksis_3550	retspraksis
miljoeportalen_5	miljoeportalen
tidsskrift-dk_02528	tidsskrift-dk
fm-udgivelser_273	fm-udgivelser
digibok_2009081810003_part1	ncc_books
eur-lex-sum-da_563	eur-lex-sum-da
kb_historical_letters_tilsammekbhvbn...13004	kb_historical_letters
maalfrid_57595cd86a0eb7d1158f99ff9c947929f56ae4f0_440	ncc_maalfrid
kb_historical_letters_torfæustilarnemag...5629	kb_historical_letters
opensub_5494556	opensubtitles
retspraksis_489	retspraksis
maalfrid_d71d6cdfe4f7974b0bb775140370888d80f5fcd7_29	ncc_maalfrid
maalfrid_580802f47d8f6a84913ae2682198247e18d04ce8_186	ncc_maalfrid
eur-lex-sum-da_318	eur-lex-sum-da
digibok_2006111600023	ncc_books
kb_historical_letters_kejseralexanderii...3136	kb_historical_letters
digibok_2006112401019	ncc_books
maalfrid_bf523e51da7b670262e98f0459cfaf66dd0d1430_159	ncc_maalfrid
kb_historical_letters_kammerherrequaade...3004	kb_historical_letters
retspraksis_3053	retspraksis
maalfrid_7d31884e4c34b784e646c62d131af8311d0e428a_125	ncc_maalfrid
tidsskrift-dk_00628	tidsskrift-dk
eur-lex-sum-da_661	eur-lex-sum-da
ep_07-10-24-018	ep
retspraksis_2055	retspraksis
ep_06-11-15-013	ep
digistorting_1893_part7_vol-I_part5	ncc_parliament
eur-lex-sum-da_254	eur-lex-sum-da
maalfrid_7da63b5bba3ef959c97ab27ff776ddef64475916_32	ncc_maalfrid
maalfrid_7ffa9fe49e1302f4b3f3e97cf53daba08562536b_24	ncc_maalfrid
wikibooks_6907	wikibooks
jvj_Verdens-Lys	jvj
kb_historical_letters_københavndmaj...7271	kb_historical_letters
maalfrid_5b1c31514c7f6df8de3379c43541861ffc515d29_268	ncc_maalfrid
tidsskrift-dk_03839	tidsskrift-dk
ep_10-03-10-012	ep
tidsskrift-dk_01538	tidsskrift-dk
opensub_6467915	opensubtitles
opensub_5888735	opensubtitles
maalfrid_c484c22630025e27ad693d251f77884d672a6a70_652	ncc_maalfrid
kb_historical_letters_arnemagnussontilt...5710	kb_historical_letters
maalfrid_78de8c91a991c18d03472ade8a30d6601e35f137_72	ncc_maalfrid
grundtvig_1826_446_txt	grundtvig
kb_historical_letters_framartensentilla...12234	kb_historical_letters
maalfrid_230e4146b8fc2fb062a8040bdef3e6d38bb6d31e_19	ncc_maalfrid
miljoeportalen_1460	miljoeportalen
miljoeportalen_621	miljoeportalen
ep_10-05-20-008	ep
maalfrid_a5f9a6f3a0b342f084a25a1867db7259f3c5d4bf_33	ncc_maalfrid
kb_historical_letters_tilprofessormanthe...8291	kb_historical_letters
grundtvig_1848_931_txt	grundtvig
tidsskrift-dk_03619	tidsskrift-dk
digibok_2008040204074	ncc_books
digibok_2006112101074	ncc_books
maalfrid_41e23911a6a6aa84090234be37f3dfc7b2278d3e_39	ncc_maalfrid
digistorting_1902-03_part8_vol-a_part5	ncc_parliament
eur-lex-sum-da_282	eur-lex-sum-da
digibok_2009071000007	ncc_books
maalfrid_9c178a79e3b2891d6fe414874bfe51a0a468d3c0_30	ncc_maalfrid
opensub_3312690	opensubtitles
maalfrid_aa8ff77748a8aa7762b3d2316aa5c73b9ce0537e_38	ncc_maalfrid
ep_07-05-22-015	ep
digistorting_1903-04_part1_vol-b_part1	ncc_parliament
ft_20151M105	ft
danske-taler_1824	danske-taler
danske-taler_50	danske-taler
maalfrid_8d2fc6668f44d2739e8442072cb40d404d2fe726_46	ncc_maalfrid
maalfrid_e86a6a2edcb2685baf391006e9834bd9486acfef_20	ncc_maalfrid
ep_07-09-03-016	ep
ep_02-09-25	ep
tidsskrift-dk_00085	tidsskrift-dk
kb_historical_letters_annalforfatterenhal...6361	kb_historical_letters
wikibooks_6578	wikibooks
ft_20131M2	ft
eur-lex-sum-da_336	eur-lex-sum-da
tidsskrift-dk_03417	tidsskrift-dk
miljoeportalen_969	miljoeportalen
1892_PetersenM_KuedePlanter	memo
1889_Malling_EnFrivillig	memo
danske-taler_1861	danske-taler
tidsskrift-dk_00774	tidsskrift-dk
1896_BangH_Ludvigsbakke	memo
kb_historical_letters_jegharikkemegetl...8030	kb_historical_letters
eur-lex-sum-da_848	eur-lex-sum-da
tidsskrift-dk_02047	tidsskrift-dk
jvj_Udvikling-og-Form	jvj
kb_historical_letters_hillevaagdendeap...2511	kb_historical_letters
miljoeportalen_1378	miljoeportalen
retspraksis_54	retspraksis
kb_historical_letters_tillherrprofe...12053	kb_historical_letters
retspraksis_1913	retspraksis
miljoeportalen_2085	miljoeportalen
maalfrid_2b90f42f1155f98088d4b96e740223b823f37645_217	ncc_maalfrid
retspraksis_233	retspraksis
relig_LEV	relig
wikibooks_7173	wikibooks
maalfrid_199fddbe084abad9d3bc160004e418564d29b13a_75	ncc_maalfrid
kb_historical_letters_kjbhvndennov...8015	kb_historical_letters
wikisource_35645	wikisource
digibok_2006083100015_part0	ncc_books
maalfrid_583e54fdcdd6b0faa9cf9939220570a414b892dc_56	ncc_maalfrid
eur-lex-sum-da_137	eur-lex-sum-da
eur-lex-sum-da_383	eur-lex-sum-da
maalfrid_2cc287dcac355e9e200e4b8bd2a89a7a087fd754_8	ncc_maalfrid
digibok_2006112300022_part1	ncc_books
kb_historical_letters_ichifreaug...9467	kb_historical_letters
tidsskrift-dk_01703	tidsskrift-dk
danske-taler_132	danske-taler
maalfrid_205fd229a6d2202b6c76a92ba811846cdb8af129_39	ncc_maalfrid
ep_99-09-14	ep
tidsskrift-dk_03668	tidsskrift-dk
digistorting_1908_part7_vol-b_part9	ncc_parliament
retspraksis_1705	retspraksis
maalfrid_3d501c9e09dbd88f3c9fd1bea74bad2a8cbeffeb_438	ncc_maalfrid
maalfrid_4be1599bdbedd9fc11844872eb0473cee8e69cdc_77	ncc_maalfrid
ep_06-12-13-007	ep
maalfrid_c4375b5ecb627442b8b1822dfb3fbf662df9cc16_19	ncc_maalfrid
digibok_2008071500134	ncc_books
opensub_5195573	opensubtitles
tidsskrift-dk_03714	tidsskrift-dk
ep_10-02-24-023	ep
kb_historical_letters_generalbülowgesan...2733	kb_historical_letters
eur-lex-sum-da_121	eur-lex-sum-da
maalfrid_02f9aa30642f27deebd334cd86c85e94dfa8d787_18	ncc_maalfrid
wikisource_4602	wikisource
retspraksis_1147	retspraksis
maalfrid_d7df6f04c23b359752e437186e43d0bac8268000_13	ncc_maalfrid
kb_historical_letters_omkrapril...10254	kb_historical_letters
kb_historical_letters_tilcnschwach...8462	kb_historical_letters
retspraksis_1590	retspraksis
tidsskrift-dk_00078	tidsskrift-dk
eur-lex-sum-da_818	eur-lex-sum-da
maalfrid_6ca0c5164fb46aae840126bd191d1492a80f20cd_16	ncc_maalfrid
opensub_6913623	opensubtitles
maalfrid_728e4ad059e3fb9d94b1e75efd6469bdf71f0907_15	ncc_maalfrid
kb_historical_letters_torfæustilarnemag...5736	kb_historical_letters
retspraksis_908	retspraksis
digibok_2009010912002	ncc_books
tidsskrift-dk_03660	tidsskrift-dk
miljoeportalen_1990	miljoeportalen
maalfrid_7f74f0c40ff6124b5cd94b3e9547b9a3ed685fa4_5	ncc_maalfrid
maalfrid_fae47ef2d5f9bf86b3bcba044aef199dd1089117_44	ncc_maalfrid
maalfrid_b77d73d526b5ed82f20a2b9a9cbe030f4fd5c920_25	ncc_maalfrid
maalfrid_adc13a64079a9567f12a0c5dcc4df3cab1e29027_2	ncc_maalfrid
opensub_4643698	opensubtitles
maalfrid_cff7bef37c2cfb1c5cc4e7d2bd11ba9b375ce3e9_4	ncc_maalfrid
ep_11-03-23-019	ep
digibok_2009063003016	ncc_books
retspraksis_139	retspraksis
kb_historical_letters_febrherl...173	kb_historical_letters
fm-udgivelser_393	fm-udgivelser
retspraksis_2241	retspraksis
ep_97-10-02	ep
kb_historical_letters_kammerherrefalbeg...3903	kb_historical_letters
digibok_2010042706048	ncc_books
maalfrid_07054abbf2ce2177be612e4fb9fcf863c38a3e54_1	ncc_maalfrid
digibok_2010120906080	ncc_books
maalfrid_cff7bef37c2cfb1c5cc4e7d2bd11ba9b375ce3e9_108	ncc_maalfrid
retspraksis_4230	retspraksis
maalfrid_3e35d387fab68bd387aef14ce888a8b6274fcafb_70	ncc_maalfrid
opensub_5466215	opensubtitles
fm-udgivelser_389	fm-udgivelser
ep_99-10-06	ep
tidsskrift-dk_02094	tidsskrift-dk
kb_historical_letters_dkj...2453	kb_historical_letters
RMHL20200024	nota
gutenberg_24486	gutenberg
opensub_3700382	opensubtitles
miljoeportalen_844	miljoeportalen
ep_10-07-08-011-03	ep
tidsskrift-dk_03734	tidsskrift-dk
wikicomment_13797	wiki_misc
retspraksis_3526	retspraksis
digibok_2010031003063	ncc_books
maalfrid_f1feb40131479084b3cfa27adf8003db0c969c40_77	ncc_maalfrid
maalfrid_205fd229a6d2202b6c76a92ba811846cdb8af129_55	ncc_maalfrid
maalfrid_2bbb91792e76bba82fc45e8a413cdfe515b75ba8_391	ncc_maalfrid
kb_historical_letters_forsskåltilber...12012	kb_historical_letters
maalfrid_d0ddb089e8d6a22efdc1b114572ad9381c3a13ce_55	ncc_maalfrid
kb_historical_letters_sorødstcjuli...4551	kb_historical_letters
retspraksis_2706	retspraksis
maalfrid_d940952df98b3023ccd03dc88edf17f24b959dd2_871	ncc_maalfrid
tidsskrift-dk_01069	tidsskrift-dk
danske-taler_1265	danske-taler
miljoeportalen_171	miljoeportalen
kb_historical_letters_ingemanntilgrundtv...4854	kb_historical_letters
1894_Lautrup_FamilienWoermer	memo
tidsskrift-dk_02471	tidsskrift-dk
maalfrid_f8da07dc7eaeabb0770304bf33c69ec8e6ac854e_699	ncc_maalfrid
opensub_4733019	opensubtitles
kb_historical_letters_fralaubtilmartens...12229	kb_historical_letters
digistorting_1892_part3_vol-b_part3	ncc_parliament
miljoeportalen_533	miljoeportalen
digibok_2009020500088	ncc_books
maalfrid_1eff87c6e6050d758d8089fd8e9730f147f7093f_112	ncc_maalfrid
kb_historical_letters_kjøbenhavndendeo...4894	kb_historical_letters
digibok_2010112306063	ncc_books
tidsskrift-dk_01396	tidsskrift-dk
digibok_2017080107076	ncc_books
tidsskrift-dk_03379	tidsskrift-dk
retspraksis_1194	retspraksis
maalfrid_199fddbe084abad9d3bc160004e418564d29b13a_71	ncc_maalfrid
maalfrid_4f21f7a20d5b5e89867bb2b08d41eb9b3e2a469b_39	ncc_maalfrid
digistorting_1891_part2_vol-a_part1	ncc_parliament
retspraksis_2317	retspraksis
kb_historical_letters_tilprofhhøffdin...12984	kb_historical_letters
kb_historical_letters_udenrigsministergre...3256	kb_historical_letters
ft_20151M54	ft
digibok_2014090908158	ncc_books
tidsskrift-dk_00826	tidsskrift-dk
eur-lex-sum-da_258	eur-lex-sum-da
kb_historical_letters_børgeriisbrigh...11513	kb_historical_letters
miljoeportalen_1205	miljoeportalen
digibok_2009092303002	ncc_books
retspraksis_3603	retspraksis
kb_historical_letters_tiltheaterdirektion...11677	kb_historical_letters
tidsskrift-dk_03700	tidsskrift-dk
miljoeportalen_817	miljoeportalen
digibok_2006120100046	ncc_books
danske-taler_760	danske-taler
eur-lex-sum-da_458	eur-lex-sum-da
eur-lex-sum-da_399	eur-lex-sum-da
tidsskrift-dk_00872	tidsskrift-dk
digibok_2006112001036	ncc_books
tidsskrift-dk_01125	tidsskrift-dk
maalfrid_2115012e0988602ac47d56d3b3bd0a4594ee329b_433	ncc_maalfrid
1896_PetersenL_GadensRoman	memo
digibok_2006082800031	ncc_books
digibok_2019100726005	ncc_books
maalfrid_d41ab88bd4606960da7c2210f3afce9f3344ce54_61	ncc_maalfrid
tidsskrift-dk_02652	tidsskrift-dk
miljoeportalen_838	miljoeportalen
maalfrid_41a90c266a07bdeef366c03fdc5c5b6f51e96f6a_43	ncc_maalfrid
tidsskrift-dk_02724	tidsskrift-dk
maalfrid_7efa0e87818de9f34d09214aef7bdee651ebf6ef_443	ncc_maalfrid
eur-lex-sum-da_768	eur-lex-sum-da
maalfrid_357368faf50fe3dd8b1185153bd7e6f0374d4d80_2	ncc_maalfrid
ep_09-12-17-012-02	ep
kb_historical_letters_albanodendecembe...8271	kb_historical_letters
maalfrid_8cb2bb8a5bd85e1cf8fb0e849698cd26425fe9b8_1	ncc_maalfrid
opensub_6865738	opensubtitles
ep_11-05-09-017	ep
digibok_2009092410005	ncc_books
kb_historical_letters_kammerherrequaade...2724	kb_historical_letters
ep_09-03-24-015	ep
kb_historical_letters_direktørpvedelti...3053	kb_historical_letters
tidsskrift-dk_02752	tidsskrift-dk
retspraksis_2277	retspraksis
kb_historical_letters_udenrigsministerbar...3404	kb_historical_letters
kb_historical_letters_exapographoincod...2183	kb_historical_letters
kb_historical_letters_afdenwienerslutni...10628	kb_historical_letters
retspraksis_438	retspraksis
maalfrid_e46461673d166756be589a8630aa92236730135b_471	ncc_maalfrid
maalfrid_995bb30b87fa70ef0a1ac7293a85321482efce46_374	ncc_maalfrid
nordjyllandnews_13691	nordjyllandnews
tidsskrift-dk_03555	tidsskrift-dk
digibok_2009051812003	ncc_books
ft_20171M92	ft
nordjyllandnews_44118	nordjyllandnews
1892_Michaelis_Vanemennesker	memo
ep_01-12-13	ep
danske-taler_165	danske-taler
maalfrid_63250e85bd713b9352b2c9d5975c9a2e70664ea9_2	ncc_maalfrid
maalfrid_1c74fdb48e3896970d774e9821e8e241111e4334_11	ncc_maalfrid
maalfrid_2af59afba13d1778d789aff03f0d72cc0e47108d_20	ncc_maalfrid
grundtvig_1825_411_1_txt	grundtvig
tidsskrift-dk_03590	tidsskrift-dk
kb_historical_letters_denjulinatur...8239	kb_historical_letters
tidsskrift-dk_00165	tidsskrift-dk
digibok_2014020328037	ncc_books
digibok_2009052603005	ncc_books
opensub_5890647	opensubtitles
maalfrid_6886140f9518cd1bfcbbf405aa0e6d68a881522a_16	ncc_maalfrid
retspraksis_4413	retspraksis
maalfrid_7dd2c9a11b6b408cecbb8a79abda790eecd3b63c_59	ncc_maalfrid
nordjyllandnews_61919	nordjyllandnews
kb_historical_letters_exapographoincod...2208	kb_historical_letters
maalfrid_e91b8e4f7cabe55ce8207eb786e3de41b8b168a3_452	ncc_maalfrid
tidsskrift-dk_01208	tidsskrift-dk
digibok_2009020200055	ncc_books
kb_historical_letters_fralaubtilmartens...12285	kb_historical_letters
tidsskrift-dk_00889	tidsskrift-dk
retspraksis_2920	retspraksis
retspraksis_91	retspraksis
tidsskrift-dk_00543	tidsskrift-dk
opensub_5055045	opensubtitles
retspraksis_415	retspraksis
digibok_2009041603020	ncc_books
grundtvig_1853_1036I_txt	grundtvig
ep_97-01-17	ep
kb_historical_letters_tilsammedecember...8302	kb_historical_letters
tidsskrift-dk_03117	tidsskrift-dk
tidsskrift-dk_02669	tidsskrift-dk
retspraksis_3952	retspraksis
maalfrid_fa75f52d82174920c2852f8843a6a13ee8fb2f1f_12	ncc_maalfrid
opensub_139781	opensubtitles
jvj_Ungt-er-endnu-Ordet	jvj
tidsskrift-dk_01758	tidsskrift-dk
retspraksis_1099	retspraksis
retspraksis_2438	retspraksis
tidsskrift-dk_01067	tidsskrift-dk
tidsskrift-dk_02037	tidsskrift-dk
kb_historical_letters_frarahbekbakkeh...11840	kb_historical_letters
kb_historical_letters_djanuar...5087	kb_historical_letters
danske-taler_5022	danske-taler
retspraksis_1162	retspraksis
miljoeportalen_928	miljoeportalen
kb_historical_letters_frarahbekbakkeh...6906	kb_historical_letters
kb_historical_letters_københavnjuli...891	kb_historical_letters
opensub_4733417	opensubtitles
danske-taler_111	danske-taler
miljoeportalen_764	miljoeportalen
kb_historical_letters_jclausentilvilh...7502	kb_historical_letters
kb_historical_letters_januartil...10296	kb_historical_letters
digibok_2009041603018	ncc_books
retspraksis_1213	retspraksis
opensub_4717166	opensubtitles
digibok_2008072804042	ncc_books
maalfrid_cff7bef37c2cfb1c5cc4e7d2bd11ba9b375ce3e9_22	ncc_maalfrid
retspraksis_1576	retspraksis
danske-taler_388	danske-taler
maalfrid_02e85db0918641f2f1cb827170b5883302b6f1a5_96	ncc_maalfrid
danske-taler_4215	danske-taler
kb_historical_letters_chostruptilepo...4418	kb_historical_letters
kb_historical_letters_febrkjæ...2427	kb_historical_letters
retspraksis_41	retspraksis
tidsskrift-dk_00910	tidsskrift-dk
danske-taler_5080	danske-taler
kb_historical_letters_sthrbaronberze...11449	kb_historical_letters
fm-udgivelser_364	fm-udgivelser
miljoeportalen_349	miljoeportalen
grundtvig_1853_1036II_txt	grundtvig
danske-taler_5448	danske-taler
kb_historical_letters_grevbismarcktilvo...2863	kb_historical_letters
nordjyllandnews_37285	nordjyllandnews
kb_historical_letters_fralaubtilkierkeg...12462	kb_historical_letters
maalfrid_a93ef505362e8d1b5005d90717db333c5426ea60_0	ncc_maalfrid
maalfrid_ea1b595d25b63f5790b4386d552f91b87409dc53_0	ncc_maalfrid
digibok_2006082400079	ncc_books
miljoeportalen_1510	miljoeportalen
wikisource_35654	wikisource
danske-taler_2587	danske-taler
ep_07-12-12-019	ep
maalfrid_cc29fcb49cea82378f929326030dab9460056f81_117	ncc_maalfrid
opensub_233516	opensubtitles
tidsskrift-dk_02976	tidsskrift-dk
maalfrid_dbe18b67a7be7737187554f4e63a01d3c230179f_493	ncc_maalfrid
kb_historical_letters_stuckenbergsomlære...8180	kb_historical_letters
retspraksis_2730	retspraksis
kb_historical_letters_udkasttiludtalelse...3812	kb_historical_letters
retspraksis_3847	retspraksis
maalfrid_b178566c8bd8620e50d8e400d2dcbf5e7cf9ceb3_12	ncc_maalfrid
tidsskrift-dk_01153	tidsskrift-dk
maalfrid_30603dba365b5f7e53a44d413c5a2d2596c9b429_196	ncc_maalfrid
miljoeportalen_526	miljoeportalen
opensub_4716480	opensubtitles
retspraksis_1601	retspraksis
tidsskrift-dk_01837	tidsskrift-dk
1896_MallingM_Eremitage-Idyllen	memo
tidsskrift-dk_01533	tidsskrift-dk
kb_historical_letters_udenrigsministergre...3239	kb_historical_letters
kb_historical_letters_stockholmdmars...11459	kb_historical_letters
maalfrid_b8b8254d8fe37a96875a994b09209623ec547cf6_190	ncc_maalfrid
eur-lex-sum-da_650	eur-lex-sum-da
opensub_6248765	opensubtitles
opensub_106162	opensubtitles
nordjyllandnews_46494	nordjyllandnews
ep_08-05-19-019	ep
maalfrid_675145514b94e620d5d23969afbff6111dc22391_91	ncc_maalfrid
maalfrid_ffe0c64eec6e3feb9e08866fda65139cefd3a755_691	ncc_maalfrid
miljoeportalen_610	miljoeportalen
maalfrid_95ab11c505b5cc52c8c647a64915c8c1c651b1ee_22	ncc_maalfrid
tidsskrift-dk_02077	tidsskrift-dk
eur-lex-sum-da_801	eur-lex-sum-da
retspraksis_3260	retspraksis
digibok_2012100424014	ncc_books
danske-taler_34	danske-taler
kb_historical_letters_dseptemb...12666	kb_historical_letters
kb_historical_letters_direktørpvedelti...3682	kb_historical_letters
kb_historical_letters_kammerherrequaade...3086	kb_historical_letters
retspraksis_3521	retspraksis
wikicomment_9386	wiki_misc
digibok_2017062207058	ncc_books
maalfrid_63c74e7ebcd76952aaf4c493a9976d500674246d_14	ncc_maalfrid
maalfrid_fae47ef2d5f9bf86b3bcba044aef199dd1089117_484	ncc_maalfrid
kb_historical_letters_tillandkjøbenhav...6768	kb_historical_letters
kb_historical_letters_franfsgrundt...7833	kb_historical_letters
ep_08-06-04-027	ep
opensub_6631043	opensubtitles
kb_historical_letters_christianiamaj...3970	kb_historical_letters
digistorting_1900-01_part7_vol-a_part6	ncc_parliament
maalfrid_4f21f7a20d5b5e89867bb2b08d41eb9b3e2a469b_18	ncc_maalfrid
opensub_6057445	opensubtitles
maalfrid_e65eaf981f8e25edd074b5ae5d43cf7dfa461d67_45	ncc_maalfrid
ep_98-10-21	ep
ft_20142M2	ft
miljoeportalen_54	miljoeportalen
danske-taler_4140	danske-taler
kb_historical_letters_kammerherrequaade...3879	kb_historical_letters
danske-taler_5242	danske-taler
maalfrid_57595cd86a0eb7d1158f99ff9c947929f56ae4f0_424	ncc_maalfrid
maalfrid_5e6603340f86be3630b1c6577ba0f234dcdc5d9b_246	ncc_maalfrid
fm-udgivelser_158	fm-udgivelser
kb_historical_letters_kammerherrequaade...3107	kb_historical_letters
opensub_4943008	opensubtitles
retspraksis_643	retspraksis
kb_historical_letters_ingemanntilgrundtv...4745	kb_historical_letters
opensub_6566891	opensubtitles
kb_historical_letters_kammerherrevindge...3632	kb_historical_letters
ft_20201M56	ft
digibok_2006112301014	ncc_books
eur-lex-sum-da_881	eur-lex-sum-da
nordjyllandnews_26510	nordjyllandnews
opensub_6679580	opensubtitles
kb_historical_letters_pramtilolufsenk...11982	kb_historical_letters
kb_historical_letters_aulestadigausdal...2265	kb_historical_letters
opensub_5984556	opensubtitles
grundtvig_1817_312_txt	grundtvig
retspraksis_2869	retspraksis
kb_historical_letters_oslokj...2154	kb_historical_letters
retspraksis_2320	retspraksis
retspraksis_3214	retspraksis
kb_historical_letters_esromklosteruvis...785	kb_historical_letters
digibok_2006081100027_part1	ncc_books
kb_historical_letters_decbrso...4483	kb_historical_letters
kb_historical_letters_beiruthsøndag...8850	kb_historical_letters
ep_07-10-24-019	ep
digibok_2006111401047_part0	ncc_books
ft_20131M11	ft
tidsskrift-dk_03716	tidsskrift-dk
danske-taler_2883	danske-taler
kb_historical_letters_november...8532	kb_historical_letters
maalfrid_1d3bc98de6a66fe4445b921f96b87da468082650_379	ncc_maalfrid
retspraksis_1531	retspraksis
retspraksis_866	retspraksis
miljoeportalen_873	miljoeportalen
tidsskrift-dk_02623	tidsskrift-dk
retspraksis_387	retspraksis
ep_08-07-08-012	ep
retspraksis_3606	retspraksis
kb_historical_letters_bilagtilbrevfrak...3087	kb_historical_letters
maalfrid_020c7852dcce0131a7b0d415c84ac7f5285be371_2	ncc_maalfrid
tidsskrift-dk_03745	tidsskrift-dk
kb_historical_letters_tilkongen...11771	kb_historical_letters
kb_historical_letters_moddenneminanviis...7298	kb_historical_letters
grundtvig_1815_269_txt	grundtvig
digistorting_1906-07_part7_vol-a_part2	ncc_parliament
